NAME2_,Mean temp,rainfall,pH,crop_name,Rainfall_Min_mm,Rainfall_Max_mm,pH_Min,pH_Max,Soil_Type,suitable
KILIFI,26.66403846153846,2.4159615384615383,0.5328846153846154,Millet,300.0,800.0,5.0,6.5,Sandy,0
KILIFI,26.66403846153846,2.4159615384615383,0.5328846153846154,Sorghum,400.0,800.0,5.5,8.0,Sandy-Loam,0
KILIFI,26.66403846153846,2.4159615384615383,0.5328846153846154,Rice,1200.0,2000.0,5.0,6.5,Clayey,0
KILIFI,26.66403846153846,2.4159615384615383,0.5328846153846154,Cassava,500.0,1000.0,5.5,7.5,Sandy-Loam,0
KILIFI,26.66403846153846,2.4159615384615383,0.5328846153846154,Sweet Potato,750.0,1250.0,5.5,6.5,Loamy,0
KILIFI,26.66403846153846,2.4159615384615383,0.5328846153846154,Groundnuts,500.0,1000.0,5.3,6.5,Sandy,0
KILIFI,26.66403846153846,2.4159615384615383,0.5328846153846154,Green grams,350.0,600.0,6.0,7.5,Sandy-Loam,1
KILIFI,26.66403846153846,2.4159615384615383,0.5328846153846154,Wheat,500.0,900.0,6.0,7.0,Loam-Clay,0
KILIFI,26.66403846153846,2.4159615384615383,0.5328846153846154,Sugarcane,1500.0,2500.0,5.0,6.5,Loam-Clay,1
KILIFI,26.66403846153846,2.4159615384615383,0.5328846153846154,Tea,1200.0,1400.0,4.5,5.5,Well-drained Loamy,0
KILIFI,26.66403846153846,2.4159615384615383,0.5328846153846154,Coffee,1000.0,2000.0,5.0,6.0,Volcanic Loam,1
KILIFI,26.66403846153846,2.4159615384615383,0.5328846153846154,Banana,1000.0,2500.0,5.5,7.0,Loam,0
KILIFI,26.66403846153846,2.4159615384615383,0.5328846153846154,Tomato,600.0,800.0,6.0,6.8,Loamy,0
KILIFI,26.66403846153846,2.4159615384615383,0.5328846153846154,Onion,500.0,700.0,6.0,6.8,Sandy-Loam,0
KILIFI,26.66403846153846,2.4159615384615383,0.5328846153846154,Cabbage,600.0,1200.0,6.0,6.5,Loam,1
KILIFI,26.66403846153846,2.4159615384615383,0.5328846153846154,Spinach,700.0,1000.0,6.0,7.0,Loam,0
KITUI,25.348509615384614,1.4792788461538462,0.4850961538461539,Maize,600.0,1200.0,5.5,7.0,Loamy,0
KITUI,25.348509615384614,1.4792788461538462,0.4850961538461539,Beans,500.0,1000.0,6.0,6.8,Sandy-Loam,1
KITUI,25.348509615384614,1.4792788461538462,0.4850961538461539,Millet,300.0,800.0,5.0,6.5,Sandy,1
KITUI,25.348509615384614,1.4792788461538462,0.4850961538461539,Sorghum,400.0,800.0,5.5,8.0,Sandy-Loam,0
KITUI,25.348509615384614,1.4792788461538462,0.4850961538461539,Rice,1200.0,2000.0,5.0,6.5,Clayey,0
KITUI,25.348509615384614,1.4792788461538462,0.4850961538461539,Cassava,500.0,1000.0,5.5,7.5,Sandy-Loam,0
KITUI,25.348509615384614,1.4792788461538462,0.4850961538461539,Sweet Potato,750.0,1250.0,5.5,6.5,Loamy,0
KITUI,25.348509615384614,1.4792788461538462,0.4850961538461539,Groundnuts,500.0,1000.0,5.3,6.5,Sandy,0
KITUI,25.348509615384614,1.4792788461538462,0.4850961538461539,Green grams,350.0,600.0,6.0,7.5,Sandy-Loam,1
KITUI,25.348509615384614,1.4792788461538462,0.4850961538461539,Wheat,500.0,900.0,6.0,7.0,Loam-Clay,1
KITUI,25.348509615384614,1.4792788461538462,0.4850961538461539,Sugarcane,1500.0,2500.0,5.0,6.5,Loam-Clay,0
KITUI,25.348509615384614,1.4792788461538462,0.4850961538461539,Tea,1200.0,1400.0,4.5,5.5,Well-drained Loamy,0
KITUI,25.348509615384614,1.4792788461538462,0.4850961538461539,Coffee,1000.0,2000.0,5.0,6.0,Volcanic Loam,0
KITUI,25.348509615384614,1.4792788461538462,0.4850961538461539,Banana,1000.0,2500.0,5.5,7.0,Loam,0
KITUI,25.348509615384614,1.4792788461538462,0.4850961538461539,Tomato,600.0,800.0,6.0,6.8,Loamy,0
KITUI,25.348509615384614,1.4792788461538462,0.4850961538461539,Onion,500.0,700.0,6.0,6.8,Sandy-Loam,0
KITUI,25.348509615384614,1.4792788461538462,0.4850961538461539,Cabbage,600.0,1200.0,6.0,6.5,Loam,0
KITUI,25.348509615384614,1.4792788461538462,0.4850961538461539,Spinach,700.0,1000.0,6.0,7.0,Loam,0
KWALE,26.516538461538463,2.6061538461538465,0.4809615384615385,Maize,600.0,1200.0,5.5,7.0,Loamy,0
KWALE,26.516538461538463,2.6061538461538465,0.4809615384615385,Beans,500.0,1000.0,6.0,6.8,Sandy-Loam,0
KWALE,26.516538461538463,2.6061538461538465,0.4809615384615385,Millet,300.0,800.0,5.0,6.5,Sandy,0
KWALE,26.516538461538463,2.6061538461538465,0.4809615384615385,Sorghum,400.0,800.0,5.5,8.0,Sandy-Loam,0
KWALE,26.516538461538463,2.6061538461538465,0.4809615384615385,Rice,1200.0,2000.0,5.0,6.5,Clayey,1
KWALE,26.516538461538463,2.6061538461538465,0.4809615384615385,Cassava,500.0,1000.0,5.5,7.5,Sandy-Loam,0
KWALE,26.516538461538463,2.6061538461538465,0.4809615384615385,Sweet Potato,750.0,1250.0,5.5,6.5,Loamy,0
KWALE,26.516538461538463,2.6061538461538465,0.4809615384615385,Groundnuts,500.0,1000.0,5.3,6.5,Sandy,1
KWALE,26.516538461538463,2.6061538461538465,0.4809615384615385,Green grams,350.0,600.0,6.0,7.5,Sandy-Loam,0
KWALE,26.516538461538463,2.6061538461538465,0.4809615384615385,Wheat,500.0,900.0,6.0,7.0,Loam-Clay,0
KWALE,26.516538461538463,2.6061538461538465,0.4809615384615385,Sugarcane,1500.0,2500.0,5.0,6.5,Loam-Clay,0
KWALE,26.516538461538463,2.6061538461538465,0.4809615384615385,Tea,1200.0,1400.0,4.5,5.5,Well-drained Loamy,0
KWALE,26.516538461538463,2.6061538461538465,0.4809615384615385,Coffee,1000.0,2000.0,5.0,6.0,Volcanic Loam,1
KWALE,26.516538461538463,2.6061538461538465,0.4809615384615385,Banana,1000.0,2500.0,5.5,7.0,Loam,0
KWALE,26.516538461538463,2.6061538461538465,0.4809615384615385,Tomato,600.0,800.0,6.0,6.8,Loamy,0
KWALE,26.516538461538463,2.6061538461538465,0.4809615384615385,Onion,500.0,700.0,6.0,6.8,Sandy-Loam,0
KWALE,26.516538461538463,2.6061538461538465,0.4809615384615385,Cabbage,600.0,1200.0,6.0,6.5,Loam,0
KWALE,26.516538461538463,2.6061538461538465,0.4809615384615385,Spinach,700.0,1000.0,6.0,7.0,Loam,0
LAIKIPIA,19.090576923076924,2.6459615384615387,0.5148076923076923,Maize,600.0,1200.0,5.5,7.0,Loamy,0
LAIKIPIA,19.090576923076924,2.6459615384615387,0.5148076923076923,Beans,500.0,1000.0,6.0,6.8,Sandy-Loam,0
LAIKIPIA,19.090576923076924,2.6459615384615387,0.5148076923076923,Millet,300.0,800.0,5.0,6.5,Sandy,0
